market_price,grid_demand,temp,humidity,wind_speed,cloud_coverage,irradiance,direct_radiation,dni,energy_output,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_24h,price_lag_168h,demand_lag_1h,demand_lag_24h,price_rolling_6h,price_rolling_24h,demand_rolling_6h,price_diff_1h,price_diff_24h,hour,day_of_week,is_weekend,is_peak_hour
24.29,53318.71,5.5,70,5.8,3,675.0,559.0,889.6,71.65,30.83,40.04,48.94,47.71,21.86,55094.02,58687.89,51.964999999999996,100.95083333333332,59771.329999999994,-6.539999999999999,-23.42,13,2,0,0
23.13,51865.16,6.4,65,2.0,0,655.0,553.0,905.7,42.38,24.29,30.83,40.04,43.99,20.8,53318.71,57031.39,40.32333333333333,100.08166666666666,57261.05833333334,-1.1600000000000001,-20.860000000000003,14,2,0,1
20.23,51257.82,6.9,64,2.0,2,567.0,475.0,880.1,38.67,23.13,24.29,30.83,39.91,20.32,51865.16,56256.14,31.24333333333333,99.26166666666667,55042.05333333332,-2.8999999999999986,-19.679999999999996,15,2,0,1
37.27,51403.08,6.9,64,4.7,0,420.0,339.0,805.8,53.25,20.23,23.13,24.29,71.8,26.06,51257.82,56272.9,29.298333333333332,97.82291666666667,53443.13,17.040000000000003,-34.529999999999994,16,2,0,1
101.15,52231.5,6.3,68,2.3,7,232.0,172.0,657.6,25.31,37.27,20.23,23.13,126.66,44.83,51403.08,57678.12,39.483333333333334,96.76,52528.38166666666,63.88,-25.50999999999999,17,2,0,1
70.72,55109.84,5.3,70,3.4,62,51.0,31.0,253.3,23.86,101.15,37.27,20.23,143.85,47.08,52231.5,59942.59,46.13166666666666,93.71291666666667,52531.01833333333,-30.430000000000007,-73.13,18,2,0,1
66.6,56943.39,4.7,72,8.0,70,0.0,0.0,0.0,69.26,70.72,101.15,37.27,139.13,45.83,55109.84,60896.06,53.18333333333334,90.69083333333333,53135.131666666675,-4.1200000000000045,-72.53,19,2,0,1
60.85,58137.26,4.1,73,8.6,98,0.0,0.0,0.0,75.45,66.6,70.72,101.15,139.03,42.5,56943.39,61346.48,59.47,87.43333333333334,54180.48166666666,-5.749999999999993,-78.18,20,2,0,1
51.33,58615.75,3.3,75,10.1,33,0.0,0.0,0.0,91.31,60.85,66.6,70.72,138.01,36.03,58137.26,61018.5,64.65333333333332,83.82166666666666,55406.80333333332,-9.520000000000003,-86.67999999999999,21,2,0,0
60.83,57967.03,2.9,77,10.1,9,0.0,0.0,0.0,97.58,51.33,60.85,66.6,151.72,31.35,58615.75,59897.17,68.58,80.03458333333334,56500.795000000006,9.5,-90.89,22,2,0,0
60.56,56918.62,2.5,79,9.9,23,0.0,0.0,0.0,94.07,60.83,51.33,60.85,141.81,28.8,57967.03,58952.62,61.815000000000005,76.64916666666666,57281.98166666667,-0.269999999999996,-81.25,23,2,0,0
38.49,56236.51,2.0,80,9.8,81,0.0,0.0,0.0,92.85,60.56,60.83,51.33,93.91,29.84,56918.62,58381.28,56.44333333333333,74.34,57469.76,-22.07,-55.419999999999995,0,3,0,0
39.8,56119.87,2.0,81,9.0,96,0.0,0.0,0.0,77.17,38.49,60.56,60.83,100.83,29.79,56236.51,58365.94,51.97666666666666,71.79708333333333,57332.506666666675,1.3099999999999952,-61.03,1,3,0,0
40.64,56271.55,2.0,81,8.8,99,0.0,0.0,0.0,75.07,39.8,38.49,60.56,93.41,29.69,56119.87,58635.75,48.60833333333333,69.59833333333334,57021.555,0.8400000000000034,-52.769999999999996,2,3,0,0
41.59,56788.73,2.1,82,9.5,100,0.0,0.0,0.0,91.0,40.64,39.8,38.49,100.82,30.84,56271.55,59718.39,46.98499999999999,67.13041666666666,56717.05166666667,0.9500000000000028,-59.22999999999999,3,3,0,0
47.24,58294.79,2.2,83,10.3,63,0.0,0.0,0.0,99.05,41.59,40.64,39.8,125.89,31.49,56788.73,61333.21,44.72,63.85333333333333,56771.67833333334,5.649999999999999,-78.65,4,3,0,0
67.38,61011.4,2.0,84,12.6,51,0.0,0.0,0.0,126.75,47.24,41.59,40.64,175.0,37.63,58294.79,63709.13,45.85666666666666,59.36916666666667,57453.80833333334,20.139999999999993,-107.62,5,3,0,0
77.27,64614.02,2.5,80,12.6,65,0.0,0.0,0.0,124.79,67.38,47.24,41.59,138.15,45.85,61011.4,66448.83,52.32,56.8325,58850.06,9.89,-60.88000000000001,6,3,0,0
89.11,65853.83,2.7,80,13.5,23,0.0,0.0,0.0,124.8,77.27,67.38,47.24,147.11,51.49,64614.02,67937.61,60.538333333333334,54.41583333333333,60472.386666666665,11.840000000000003,-58.000000000000014,7,3,0,0
50.62,63878.85,3.0,80,14.7,78,16.0,8.0,89.1,128.32,89.11,77.27,67.38,92.98,44.52,65853.83,66926.79,62.20166666666666,52.65083333333334,61740.27,-38.49,-42.36000000000001,8,3,0,0
37.55,60405.61,4.7,75,15.2,77,148.0,79.0,391.7,130.56,50.62,89.11,77.27,74.71,30.01,63878.85,64571.85,61.528333333333336,51.1025,62343.083333333336,-13.07,-37.16,9,3,0,0
28.3,57089.14,6.6,71,9.9,48,346.0,262.0,703.2,111.04,37.55,50.62,89.11,48.94,27.56,60405.61,60996.62,58.37166666666667,50.2425,62142.14166666666,-9.249999999999996,-20.639999999999997,10,3,0,0
18.21,54024.93,8.4,66,14.9,2,512.0,423.0,834.5,148.92,28.3,37.55,50.62,40.04,26.17,57089.14,57719.99,50.17666666666667,49.33291666666667,60977.73,-10.09,-21.83,11,3,0,0
13.0,51628.99,10.1,60,12.8,34,625.0,532.0,893.6,154.65,18.21,28.3,37.55,30.83,24.25,54024.93,55094.02,39.464999999999996,48.59,58813.55833333334,-5.210000000000001,-17.83,12,3,0,0
13.44,50128.13,11.8,55,12.6,34,672.0,575.0,909.8,157.38,13.0,18.21,28.3,24.29,23.53,51628.99,53318.71,26.853333333333335,48.137916666666676,56192.60833333334,0.4399999999999995,-10.85,13,3,0,0
11.42,49247.57,12.2,49,17.0,1,650.0,557.0,906.7,157.87,13.44,13.0,18.21,23.13,22.85,50128.13,51865.16,20.319999999999997,47.65,53754.06166666667,-2.0199999999999996,-11.709999999999999,14,3,0,1
12.62,49025.94,10.1,53,18.8,0,562.0,475.0,873.9,151.37,11.42,13.44,13.0,20.23,24.32,49247.57,51257.82,16.165000000000003,47.33291666666667,51857.450000000004,1.1999999999999993,-7.610000000000001,15,3,0,1
20.25,49482.07,8.6,57,17.6,10,419.0,341.0,803.4,149.42,12.62,11.42,13.44,37.27,29.13,49025.94,51403.08,14.823333333333332,46.62375,50589.605,7.630000000000001,-17.020000000000003,16,3,0,1
36.94,51241.45,7.2,61,18.8,17,234.0,174.0,656.2,133.72,20.25,12.62,11.42,101.15,39.39,49482.07,52231.5,17.945,43.94833333333333,50125.69166666667,16.689999999999998,-64.21000000000001,17,3,0,1
40.3,54047.79,8.2,58,16.9,18,53.0,31.0,249.6,126.8,36.94,20.25,12.62,70.72,35.52,51241.45,55109.84,22.495,42.68083333333333,50528.825000000004,3.3599999999999994,-30.42,18,3,0,1
52.02,55430.55,5.8,64,18.4,30,0.0,0.0,0.0,123.39,40.3,36.94,20.25,66.6,32.61,54047.79,56943.39,28.925,42.07333333333334,51412.56166666667,11.720000000000006,-14.579999999999991,19,3,0,1
56.8,55830.76,4.3,68,18.6,45,0.0,0.0,0.0,129.05,52.02,40.3,36.94,60.85,29.95,55430.55,58137.26,36.48833333333333,41.904583333333335,52509.76,4.779999999999994,-4.050000000000004,20,3,0,1
63.95,55461.65,3.2,72,17.7,47,0.0,0.0,0.0,125.3,56.8,52.02,40.3,51.33,28.17,55830.76,58615.75,45.04333333333333,42.430416666666666,53582.378333333334,7.150000000000006,12.620000000000005,21,3,0,0
84.89,54312.25,2.3,76,15.5,41,0.0,0.0,0.0,127.8,63.95,56.8,52.02,60.83,27.21,55461.65,57967.03,55.81666666666666,43.432916666666664,54387.40833333333,20.939999999999998,24.060000000000002,22,3,0,0
87.93,53055.16,1.6,79,16.1,63,0.0,0.0,0.0,120.25,84.89,63.95,56.8,60.56,25.21,54312.25,56918.62,64.315,44.57333333333333,54689.69333333333,3.0400000000000063,27.370000000000005,23,3,0,0
60.44,52349.67,1.9,76,13.7,22,0.0,0.0,0.0,125.51,87.93,84.89,63.95,38.49,34.24,53055.16,56236.51,67.67166666666667,45.48791666666667,54406.67333333333,-27.49000000000001,21.949999999999996,0,4,0,0
75.68,52172.98,1.2,77,14.1,89,0.0,0.0,0.0,127.38,60.44,87.93,84.89,39.8,33.02,52349.67,56119.87,71.61500000000001,46.982916666666675,53863.745,15.240000000000009,35.88000000000001,1,4,0,0
80.74,52364.18,0.7,77,12.6,91,0.0,0.0,0.0,124.95,75.68,60.44,87.93,40.64,34.37,52172.98,56271.55,75.605,48.65375,53285.98166666667,5.059999999999988,40.099999999999994,2,4,0,0
85.29,53207.94,0.2,78,11.3,98,0.0,0.0,0.0,117.15,80.74,75.68,60.44,41.59,29.92,52364.18,56788.73,79.16166666666668,50.474583333333335,52910.363333333335,4.550000000000011,43.7,3,4,0,0
101.14,55046.6,-0.3,78,11.5,76,0.0,0.0,0.0,115.44,85.29,80.74,75.68,47.24,31.71,53207.94,58294.79,81.87,52.720416666666665,53032.755,15.849999999999994,53.9,4,4,0,0
110.15,57930.11,-0.7,79,11.5,100,0.0,0.0,0.0,121.22,101.14,85.29,80.74,67.38,34.45,55046.6,61011.4,85.57333333333332,54.5025,53845.246666666666,9.010000000000005,42.77000000000001,5,4,0,0
126.38,62152.55,-1.2,80,12.0,99,0.0,0.0,0.0,131.6,110.15,101.14,85.29,77.27,40.14,57930.11,64614.02,96.56333333333333,56.54874999999999,55479.060000000005,16.22999999999999,49.11,6,4,0,0
144.36,64289.54,-1.5,79,12.1,100,0.0,0.0,0.0,123.62,126.38,110.15,101.14,89.11,39.67,62152.55,65853.83,108.00999999999999,58.850833333333334,57498.486666666664,17.980000000000018,55.250000000000014,7,4,0,0
79.48,64353.53,-1.4,79,11.8,100,15.0,3.0,33.0,121.02,144.36,126.38,110.15,50.62,43.13,64289.54,63878.85,107.8,60.053333333333335,59496.71166666667,-64.88000000000001,28.860000000000007,8,4,0,0
43.56,63780.48,-0.3,74,11.5,98,147.0,71.0,347.6,128.71,79.48,144.36,126.38,37.55,53.52,64353.53,60405.61,100.84500000000001,60.30375,61258.801666666666,-35.92,6.010000000000005,9,4,0,0
37.93,61977.14,1.1,69,11.2,9,347.0,258.0,687.0,134.54,43.56,79.48,144.36,28.3,41.93,63780.48,57089.14,90.31,60.705000000000005,62413.89166666667,-5.630000000000003,9.629999999999999,10,4,0,0
33.1,59883.5,2.8,65,9.8,0,516.0,425.0,833.1,116.27,37.93,43.56,79.48,18.21,39.61,61977.14,54024.93,77.46833333333333,61.32541666666666,62739.456666666665,-4.829999999999998,14.89,11,4,0,0
30.0,57847.52,4.9,57,10.2,0,624.0,527.0,880.0,127.67,33.1,37.93,43.56,13.0,33.55,59883.5,51628.99,61.405,62.03375,62021.95166666666,-3.1000000000000014,17.0,12,4,0,0
25.37,56317.15,6.2,54,10.1,0,671.0,572.0,899.8,129.0,30.0,33.1,37.93,13.44,38.85,57847.52,50128.13,41.57333333333333,62.530833333333334,60693.22,-4.629999999999999,11.930000000000001,13,4,0,0
22.75,55124.53,7.2,53,9.7,0,649.0,551.0,891.3,119.05,25.37,30.0,33.1,11.42,38.23,56317.15,49247.57,32.11833333333333,63.00291666666667,59155.05333333332,-2.620000000000001,11.33,14,4,0,1
16.67,54260.69,7.7,51,9.0,0,561.0,469.0,856.8,106.29,22.75,25.37,30.0,12.62,36.45,55124.53,49025.94,27.636666666666667,63.17166666666666,57568.42166666667,-6.079999999999998,4.0500000000000025,15,4,0,1
24.68,54665.1,7.6,51,8.5,0,417.0,336.0,784.6,92.18,16.67,22.75,25.37,20.25,37.94,54260.69,49482.07,25.428333333333338,63.356249999999996,56349.74833333333,8.009999999999998,4.43,16,4,0,1
48.19,56102.65,7.0,54,8.0,0,233.0,171.0,636.1,77.23,24.68,16.67,22.75,36.94,31.49,54665.1,51241.45,27.94333333333333,63.82500000000001,55719.60666666667,23.509999999999998,11.25,17,4,0,1
70.0,57957.67,5.4,68,4.6,0,54.0,32.0,254.0,32.19,48.19,24.68,16.67,40.3,34.16,56102.65,54047.79,34.61,65.0625,55737.965000000004,21.810000000000002,29.700000000000003,18,4,0,1
69.24,58901.25,5.0,66,6.3,0,0.0,0.0,0.0,48.14,70.0,48.19,24.68,52.02,41.29,57957.67,55430.55,41.92166666666666,65.78,56168.64833333334,-0.7600000000000051,17.21999999999999,19,4,0,1
64.18,59689.02,4.4,66,7.6,0,0.0,0.0,0.0,67.51,69.24,70.0,48.19,56.8,43.4,58901.25,55830.76,48.82666666666666,66.0875,56929.39666666666,-5.059999999999988,7.38000000000001,20,4,0,1
50.83,59992.19,3.8,67,9.0,14,0.0,0.0,0.0,78.0,64.18,69.24,70.0,63.95,46.72,59689.02,55461.65,54.52,65.54083333333334,57884.64666666666,-13.350000000000009,-13.120000000000005,21,4,0,0
54.05,59575.11,3.0,68,13.6,59,0.0,0.0,0.0,127.66,50.83,64.18,69.24,84.89,47.24,59992.19,54312.25,59.41499999999999,64.25583333333334,58702.98166666667,3.219999999999999,-30.840000000000003,22,4,0,0
45.05,59034.77,1.4,66,16.6,73,0.0,0.0,0.0,124.07,54.05,50.83,64.18,87.93,47.61,59575.11,53055.16,58.89166666666666,62.469166666666666,59191.66833333333,-9.0,-42.88000000000001,23,4,0,0
57.32,58989.87,0.9,62,17.2,22,0.0,0.0,0.0,124.56,45.05,54.05,50.83,60.44,51.44,59034.77,52349.67,56.778333333333336,62.33916666666667,59363.70166666666,12.270000000000003,-3.1199999999999974,0,5,1,0
58.59,59127.43,0.2,63,18.4,10,0.0,0.0,0.0,126.73,57.32,45.05,54.05,75.68,54.54,58989.87,52172.98,55.00333333333334,61.62708333333333,59401.39833333334,1.2700000000000031,-17.090000000000003,1,5,1,0
62.78,60007.91,-0.9,65,17.1,13,0.0,0.0,0.0,121.34,58.59,57.32,45.05,80.74,55.48,59127.43,52364.18,54.77,60.87875,59454.54666666667,4.189999999999998,-17.959999999999994,2,5,1,0
64.58,60724.86,-1.5,67,16.6,10,0.0,0.0,0.0,125.85,62.78,58.59,57.32,85.29,57.96,60007.91,53207.94,57.06166666666667,60.015833333333326,59576.65833333333,1.7999999999999972,-20.710000000000008,3,5,1,0
71.36,61948.79,-2.3,67,18.8,33,0.0,0.0,0.0,125.21,64.58,62.78,58.59,101.14,63.9,60724.86,55046.6,59.946666666666665,58.775000000000006,59972.27166666667,6.780000000000001,-29.78,4,5,1,0
113.81,63984.08,-4.3,59,20.7,100,0.0,0.0,0.0,126.19,71.36,64.58,62.78,110.15,73.87,61948.79,57930.11,71.40666666666667,58.9275,60797.15666666667,42.45,3.6599999999999966,5,5,1,0
95.11,66580.61,-4.6,60,17.7,88,0.0,0.0,0.0,125.58,113.81,71.36,64.58,126.38,84.2,63984.08,62152.55,77.705,57.62458333333334,62062.280000000006,-18.700000000000003,-31.269999999999996,6,5,1,0
121.06,68972.78,-6.4,60,15.7,2,0.0,0.0,0.0,132.07,95.11,113.81,71.36,144.36,95.43,66580.61,64289.54,88.11666666666667,56.65375,63703.17166666666,25.950000000000003,-23.30000000000001,7,5,1,0
89.79,69831.83,-7.4,60,15.1,0,18.0,9.0,97.6,123.69,121.06,95.11,113.81,79.48,128.66,68972.78,64353.53,92.61833333333334,57.083333333333336,65340.49166666667,-31.269999999999996,10.310000000000002,8,5,1,0
53.84,69201.61,-7.2,58,14.9,0,173.0,120.0,580.0,131.76,89.79,121.06,95.11,43.56,154.21,69831.83,63780.48,90.82833333333333,57.51166666666666,66753.28333333334,-35.95,10.280000000000001,9,5,1,0
49.9,67336.61,-6.0,55,12.4,2,367.0,287.0,758.2,141.19,53.84,89.79,121.06,37.93,161.28,69201.61,61977.14,87.25166666666667,58.010416666666664,67651.25333333333,-3.940000000000005,11.969999999999999,10,5,1,0
46.42,65035.65,-4.6,54,10.4,0,532.0,440.0,857.0,125.55,49.9,53.84,89.79,33.1,165.35,67336.61,59883.5,76.02,58.56541666666667,67826.515,-3.479999999999997,13.32,11,5,1,0
38.76,62663.51,-3.6,49,9.3,1,643.0,544.0,903.0,115.32,46.42,49.9,53.84,30.0,175.0,65035.65,57847.52,66.62833333333333,58.93041666666667,67173.665,-7.660000000000004,8.759999999999998,12,5,1,0
33.73,60360.8,-2.5,50,8.3,17,688.0,589.0,921.0,109.7,38.76,46.42,49.9,25.37,173.72,62663.51,56317.15,52.07333333333333,59.27875,65738.335,-5.030000000000001,8.359999999999996,13,5,1,0
27.55,58352.12,-1.6,52,7.7,21,664.0,564.0,906.7,101.56,33.73,38.76,46.42,22.75,179.37,60360.8,55124.53,41.699999999999996,59.47875,63825.049999999996,-6.179999999999996,4.800000000000001,14,5,1,1
25.36,57608.82,-1.1,51,8.1,5,577.0,485.0,879.7,96.3,27.55,33.73,38.76,16.67,191.94,58352.12,54260.69,36.95333333333333,59.840833333333336,61892.918333333335,-2.1900000000000013,8.689999999999998,15,5,1,1
29.65,57990.72,-0.8,52,7.8,1,432.0,356.0,824.0,84.46,25.36,27.55,33.73,24.68,222.86,57608.82,54665.1,33.57833333333333,60.04791666666667,60335.27,4.289999999999999,4.969999999999999,16,5,1,1
65.72,59713.61,-1.1,54,6.8,2,242.0,180.0,660.6,66.71,29.65,25.36,27.55,48.19,274.24,57990.72,56102.65,36.794999999999995,60.778333333333336,59448.263333333336,36.07,17.53,17,5,1,1
75.99,62307.88,-1.3,59,2.6,16,57.0,34.0,266.1,13.77,65.72,29.65,25.36,70.0,344.59,59713.61,57957.67,43.0,61.02791666666667,59388.99166666667,10.269999999999996,5.989999999999995,18,5,1,1
73.73,63631.14,-1.9,63,2.0,25,0.0,0.0,0.0,10.38,75.99,65.72,29.65,69.24,274.5,62307.88,58901.25,49.666666666666664,61.214999999999996,59934.04833333333,-2.259999999999991,4.490000000000009,19,5,1,1
70.0,64358.55,-2.2,66,2.6,95,0.0,0.0,0.0,13.19,73.73,75.99,65.72,64.18,296.82,63631.14,59689.02,56.74166666666667,61.4575,60935.12,-3.730000000000004,5.819999999999993,20,5,1,1
67.1,64639.07,-1.5,57,1.8,100,0.0,0.0,0.0,2.7,70.0,73.73,75.99,50.83,309.85,64358.55,59992.19,63.69833333333332,62.135416666666664,62106.82833333333,-2.9000000000000057,16.269999999999996,21,5,1,0
92.91,64593.14,-1.5,55,1.5,100,0.0,0.0,0.0,10.15,67.1,70.0,73.73,54.05,414.68,64639.07,59575.11,74.24166666666666,63.754583333333336,63207.23166666667,25.810000000000002,38.86,22,5,1,0
72.99,64131.49,-1.5,55,2.7,10,0.0,0.0,0.0,18.7,92.91,67.1,70.0,45.05,325.07,64593.14,59034.77,75.45333333333333,64.91875,63943.54499999999,-19.92,27.939999999999998,23,5,1,0
60.05,63439.18,-2.8,67,0.6,99,0.0,0.0,0.0,0.0,72.99,92.91,67.1,57.32,428.82,64131.49,58989.87,72.79666666666667,65.0325,64132.094999999994,-12.939999999999998,2.729999999999997,0,6,1,0
63.69,62945.58,-2.5,56,2.2,68,0.0,0.0,0.0,8.63,60.05,72.99,92.91,58.59,437.31,63439.18,59127.43,71.12333333333333,65.24499999999999,64017.835,3.6400000000000006,5.099999999999994,1,6,1,0
63.04,63038.45,-2.8,67,0.7,2,0.0,0.0,0.0,2.61,63.69,60.05,72.99,62.78,417.34,62945.58,60007.91,69.96333333333332,65.25583333333334,63797.81833333333,-0.6499999999999986,0.259999999999998,2,6,1,0
64.44,63266.15,-3.3,64,1.6,27,0.0,0.0,0.0,7.07,63.04,63.69,60.05,64.58,454.38,63038.45,60724.86,69.52,65.25,63568.99833333333,1.3999999999999986,-0.14000000000000057,3,6,1,0
74.42,63938.2,-3.3,58,2.6,0,0.0,0.0,0.0,14.55,64.44,63.04,63.69,71.36,454.76,63266.15,61948.79,66.43833333333333,65.3775,63459.84166666667,9.980000000000004,3.0600000000000023,4,6,1,0
75.39,65688.14,-3.5,57,5.9,0,0.0,0.0,0.0,49.02,74.42,64.44,63.04,113.81,500.0,63938.2,63984.08,66.83833333333332,63.776666666666664,63719.28333333333,0.9699999999999989,-38.42,5,6,1,0
81.6,67914.71,-3.8,59,5.4,0,0.0,0.0,0.0,37.11,75.39,74.42,64.44,95.11,364.92,65688.14,66580.61,70.43,63.21375,64465.20500000001,6.209999999999994,-13.510000000000005,6,6,1,0
69.27,69578.34,-4.4,59,7.2,0,0.0,0.0,0.0,55.56,81.6,75.39,74.42,121.06,401.68,67914.71,68972.78,71.36,61.05583333333333,65570.665,-12.329999999999998,-51.790000000000006,7,6,1,0
43.53,69402.5,-4.1,56,6.9,0,19.0,9.0,96.3,51.19,69.27,81.6,75.39,89.79,441.82,69578.34,69831.83,68.10833333333333,59.12833333333333,66631.34,-25.739999999999995,-46.260000000000005,8,6,1,0
28.76,67172.32,-2.0,46,5.0,0,170.0,118.0,562.9,39.85,43.53,69.27,81.6,53.84,493.41,69402.5,69201.61,62.16166666666666,58.083333333333336,67282.36833333333,-14.77,-25.080000000000002,9,6,1,0
25.18,63809.17,0.6,36,6.9,0,363.0,287.0,752.1,72.43,28.76,43.53,69.27,49.9,500.0,67172.32,67336.61,53.95499999999999,57.053333333333335,67260.86333333334,-3.580000000000002,-24.72,10,6,1,0
25.36,60429.21,2.8,29,9.3,0,526.0,438.0,847.5,116.77,25.18,28.76,43.53,46.42,500.0,63809.17,65035.65,45.61666666666667,56.17583333333332,66384.375,0.17999999999999972,-21.060000000000002,11,6,1,0
22.99,57446.62,4.8,37,9.2,0,636.0,543.0,895.9,113.96,25.36,25.18,28.76,38.76,453.34,60429.21,62663.51,35.848333333333336,55.51874999999999,64639.69333333333,-2.370000000000001,-15.77,12,6,1,0
19.76,54908.15,6.1,40,9.5,0,684.0,588.0,914.0,122.71,22.99,25.36,25.18,33.73,467.4,57446.62,60360.8,27.596666666666664,54.93666666666666,62194.661666666674,-3.229999999999997,-13.969999999999995,13,6,1,0
12.21,52810.28,7.3,41,9.4,0,664.0,570.0,910.6,119.61,19.76,22.99,25.36,27.55,432.15,54908.15,58352.12,22.376666666666665,54.29749999999999,59429.291666666664,-7.550000000000001,-15.34,14,6,1,1
8.38,51694.84,8.2,42,8.0,0,577.0,488.0,878.9,100.3,12.21,19.76,22.99,25.36,329.72,52810.28,57608.82,18.98,53.59,56849.71166666667,-3.83,-16.979999999999997,15,6,1,1
12.2,51634.84,8.6,42,8.6,0,431.0,352.0,807.5,104.79,8.38,12.21,19.76,29.65,361.9,51694.84,57990.72,16.816666666666666,52.862916666666656,54820.656666666655,3.8199999999999985,-17.45,16,6,1,1
37.91,53250.71,8.1,48,6.8,0,246.0,184.0,666.3,63.9,12.2,8.38,12.21,65.72,500.0,51634.84,59713.61,18.908333333333335,51.70416666666666,53624.24,25.709999999999997,-27.810000000000002,17,6,1,1
44.15,56381.86,7.2,53,9.3,0,61.0,37.0,285.5,86.67,37.91,12.2,8.38,75.99,500.0,53250.71,62307.88,22.435000000000002,50.3775,53446.78,6.240000000000002,-31.839999999999996,18,6,1,1
36.38,58166.82,6.0,54,11.1,0,0.0,0.0,0.0,114.08,44.15,37.91,12.2,73.73,500.0,56381.86,63631.14,25.205000000000002,48.82124999999999,53989.89166666666,-7.769999999999996,-37.35,19,6,1,1
27.41,59027.0,5.0,57,11.8,0,0.0,0.0,0.0,123.65,36.38,44.15,37.91,70.0,500.0,58166.82,64358.55,27.738333333333333,47.046666666666674,55026.011666666665,-8.970000000000002,-42.59,20,6,1,1
24.42,59054.2,4.5,60,11.7,0,0.0,0.0,0.0,125.6,27.41,36.38,44.15,67.1,500.0,59027.0,64639.07,30.411666666666665,45.26833333333334,56252.57166666666,-2.9899999999999984,-42.67999999999999,21,6,1,0
22.74,57725.54,4.2,62,11.9,0,0.0,0.0,0.0,124.9,24.42,27.41,36.38,92.91,500.0,59054.2,64593.14,32.16833333333334,42.34458333333333,57267.68833333333,-1.6800000000000033,-70.17,22,6,1,0
24.13,56214.19,4.2,65,11.7,0,0.0,0.0,0.0,118.98,22.74,24.42,27.41,72.99,500.0,57725.54,64131.49,29.87166666666667,40.308749999999996,57761.60166666666,1.3900000000000006,-48.86,23,6,1,0
23.36,55194.99,3.8,66,11.2,0,0.0,0.0,0.0,114.22,24.13,22.74,24.42,60.05,500.0,56214.19,63439.18,26.406666666666666,38.78,57563.79,-0.7699999999999996,-36.69,0,0,0,0
24.11,54668.85,3.8,69,10.5,0,0.0,0.0,0.0,105.4,23.36,24.13,22.74,63.69,500.0,55194.99,62945.58,24.361666666666665,37.130833333333335,56980.795000000006,0.75,-39.58,1,0,0,0
24.07,55084.73,3.5,72,10.5,0,0.0,0.0,0.0,104.53,24.11,23.36,24.13,63.04,500.0,54668.85,63038.45,23.805000000000003,35.507083333333334,56323.75,-0.03999999999999915,-38.97,2,0,0,0
24.93,55736.16,3.3,75,9.6,0,0.0,0.0,0.0,90.76,24.07,24.11,23.36,64.44,500.0,55084.73,63266.15,23.89,33.86083333333334,55770.74333333334,0.8599999999999994,-39.51,3,0,0,0
25.84,57127.89,3.2,78,9.4,0,0.0,0.0,0.0,89.66,24.93,24.07,24.11,74.42,500.0,55736.16,63938.2,24.406666666666666,31.836666666666662,55671.135,0.9100000000000001,-48.58,4,0,0,0
32.85,59978.72,3.1,79,9.4,0,0.0,0.0,0.0,89.97,25.84,24.93,24.07,75.39,500.0,57127.89,65688.14,25.86,30.064166666666665,56298.55666666667,7.010000000000002,-42.54,5,0,0,0
31.96,63922.06,3.3,79,9.2,0,0.0,0.0,0.0,87.86,32.85,25.84,24.93,81.6,500.0,59978.72,67914.71,27.293333333333337,27.995833333333334,57753.068333333336,-0.8900000000000006,-49.63999999999999,6,0,0,0
33.96,65004.99,3.0,82,9.0,0,0.0,0.0,0.0,82.95,31.96,32.85,25.84,69.27,500.0,63922.06,69578.34,28.935000000000002,26.524583333333336,59475.75833333333,2.0,-35.309999999999995,7,0,0,0
23.86,62636.68,3.0,83,10.1,36,20.0,10.0,105.5,96.79,33.96,31.96,32.85,43.53,500.0,65004.99,69402.5,28.900000000000002,25.705000000000002,60734.416666666664,-10.100000000000001,-19.67,8,0,0,0
15.0,59329.91,5.0,80,10.5,98,174.0,121.0,569.5,111.21,23.86,33.96,31.96,28.76,459.14,62636.68,67172.32,27.245,25.13166666666667,61333.375,-8.86,-13.760000000000002,9,0,0,0
3.77,56425.86,7.4,71,8.5,88,362.0,281.0,730.3,96.06,15.0,23.86,33.96,25.18,222.21,59329.91,63809.17,23.566666666666666,24.239583333333332,61216.37,-11.23,-21.41,10,0,0,0
1.93,53930.64,10.1,62,9.1,90,526.0,435.0,836.1,106.2,3.77,15.0,23.86,25.36,167.02,56425.86,60429.21,18.413333333333334,23.263333333333332,60208.35666666667,-1.84,-23.43,11,0,0,0
1.6,51946.47,14.9,55,9.8,2,634.0,533.0,874.1,124.84,1.93,3.77,15.0,22.99,170.34,53930.64,57446.62,13.353333333333333,22.372083333333336,58212.424999999996,-0.32999999999999985,-21.389999999999997,12,0,0,0
1.35,50781.07,16.9,51,11.4,100,681.0,586.0,905.5,148.34,1.6,1.93,3.77,19.76,147.46,51946.47,54908.15,7.918333333333333,21.605,55841.77166666667,-0.25,-18.41,13,0,0,0
1.0,49993.35,18.3,48,13.5,100,649.0,532.0,844.5,157.24,1.35,1.6,1.93,12.21,116.34,50781.07,52810.28,4.108333333333333,21.137916666666666,53734.549999999996,-0.3500000000000001,-11.21,14,0,0,1
1.0,49657.48,18.7,46,15.2,100,541.0,395.0,706.4,155.59,1.0,1.35,1.6,8.38,114.77,49993.35,51694.84,1.7750000000000001,20.830416666666665,52122.47833333333,0.0,-7.380000000000001,15,0,0,1
